Number,MendeleevNumber,AtomicWeight,MeltingT,Column,Row,CovalentRadius,Electronegativity,NsValence,NpValence,NdValence,NfValence,NValence,NsUnfilled,NpUnfilled,NdUnfilled,NfUnfilled,NUnfilled,GSvolume_pa,GSbandgap,GSmagmom,SpaceGroupNumber,formation_energy_per_atom
38.75,61.25,89.88225,563.4325,10.5,4.5,141.0,1.65,2.0,0.75,7.5,1.5,11.75,0.0,3.75,0.0,2.0,5.75,22.450625000000002,0.0,0.0,89.5,-0.5642215583333332
16.5,62.5,35.18285,613.125,11.5,3.0,109.5,2.2725,2.0,2.0,2.5,0.0,6.5,0.0,2.5,0.0,0.0,2.5,22.578125,3.3142500000000004,0.0,209.5,-0.8271338399400001
16.0,51.0,34.178389759999995,594.4799999999999,9.333333333333334,3.0,121.33333333333333,2.09,1.3333333333333333,1.3333333333333333,3.3333333333333335,0.0,6.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.3333333333333333,16.472777777766666,0.0,0.0,155.33333333333334,-1.2409053037499997
41.0,84.25,97.568325,564.375,15.0,4.25,123.5,2.2075,2.0,3.0,5.0,3.5,13.5,0.0,3.0,0.0,0.0,3.0,27.510937499999997,1.101,0.0,125.0,-0.6652315203125005
26.857142857142858,60.285714285714285,62.81737142857143,689.4571428571428,10.857142857142858,3.5714285714285716,120.0,2.5342857142857147,1.8571428571428572,2.2857142857142856,1.0,0.0,5.142857142857143,0.14285714285714285,1.1428571428571428,0.42857142857142855,0.0,1.7142857142857142,25.301428571428573,0.0,0.0,100.0,-2.400034337857143
37.55555555555556,85.22222222222223,89.4805111111111,653.1777777777778,14.88888888888889,4.0,118.22222222222223,2.728888888888889,2.0,3.5555555555555554,2.6666666666666665,4.666666666666667,12.88888888888889,0.0,1.7777777777777777,0.6666666666666666,0.0,2.4444444444444446,24.095,1.662,0.0,111.22222222222223,-1.3260582766177782
22.76923076923077,81.23076923076923,49.055963384615374,709.6638461538462,14.461538461538462,3.4615384615384617,113.15384615384616,2.4323076923076923,1.5384615384615385,2.923076923076923,2.3076923076923075,0.0,6.769230769230769,0.0,1.6923076923076923,0.0,0.0,1.6923076923076923,22.666575091569232,1.605076923076923,0.0,95.3076923076923,-0.7354124293956047
67.0,85.5,167.39999999999998,661.635,15.0,5.5,142.0,2.215,2.0,3.0,10.0,7.0,22.0,0.0,3.0,0.0,0.0,3.0,31.436666666649998,0.232,0.0,188.5,-0.405773505
35.25,50.75,82.81744232,675.9675,9.0,4.25,151.0,1.7999999999999998,1.75,2.0,5.0,1.5,10.25,0.25,1.0,0.0,2.0,3.25,28.578333333325,0.3995,0.0,105.75,-1.6745531882552083
47.0,71.33333333333333,112.13752299999999,647.7166666666667,12.333333333333334,4.666666666666667,126.66666666666667,2.0533333333333332,1.6666666666666667,0.6666666666666666,10.0,4.666666666666667,17.0,0.3333333333333333,3.3333333333333335,0.0,0.0,3.6666666666666665,18.138333333333335,0.0,0.0,117.66666666666667,-0.23811612000000024
25.5,40.5,54.9005,708.955,7.5,4.0,149.0,1.405,2.0,0.5,5.0,0.0,7.5,0.0,2.5,0.0,0.0,2.5,28.313750000000002,0.0,0.0,144.5,-0.47901232999999976
18.5,75.5,39.7727,706.285,13.5,3.0,99.0,2.67,1.5,2.0,5.0,0.0,8.5,0.5,1.0,0.0,0.0,1.5,10.0875,0.0,0.0,118.5,-0.9504427106249995
30.4,63.0,72.49964,667.28,10.8,3.6,118.0,2.544,2.0,2.4,0.4,2.8,7.6,0.0,1.2,3.6,2.8,7.6,18.282999999999998,0.0,0.0,84.8,-3.904575452499999
30.666666666666668,71.33333333333333,72.12757333333333,657.8,12.0,3.6666666666666665,120.0,2.61,2.0,3.0,0.0,3.6666666666666665,8.666666666666666,0.0,1.0,0.0,1.0,2.0,21.445277777766666,0.831,0.0,90.0,-3.51177573817
30.857142857142858,58.714285714285715,73.87737142857144,675.0285714285714,10.285714285714286,3.7142857142857144,124.14285714285714,2.4057142857142857,2.0,2.2857142857142856,0.2857142857142857,2.0,6.571428571428571,0.0,1.1428571428571428,1.1428571428571428,0.0,2.2857142857142856,26.542857142857144,0.0,0.0,100.0,-3.5450947535714286
20.666666666666668,83.0,43.1998,690.4,14.666666666666666,3.3333333333333335,109.33333333333333,2.7433333333333336,2.0,3.3333333333333335,2.6666666666666665,0.0,8.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,19.771666666666665,1.662,0.19846490000000003,117.66666666666667,-0.7645919055066669
41.25,78.25,99.043925,683.4300000000001,13.5,4.25,126.0,2.1012500000000003,2.0,2.375,4.125,5.25,13.75,0.0,2.875,0.875,0.0,3.75,24.6109375,1.101,0.0,136.375,-0.9400140390625005
27.333333333333332,52.0,59.79996666666667,706.4033333333333,9.333333333333334,4.0,148.0,1.55,1.6666666666666667,1.0,6.666666666666667,0.0,9.333333333333334,0.3333333333333333,1.0,0.0,0.0,1.3333333333333333,36.4138888889,0.0,0.0,196.33333333333334,-0.4762467776666668
42.833333333333336,66.16666666666667,99.19389083333334,645.0233333333333,11.333333333333334,4.75,144.41666666666666,1.7166666666666668,1.9166666666666667,0.75,8.666666666666666,0.0,11.333333333333334,0.08333333333333333,3.75,0.5,0.0,4.333333333333333,25.994722222225004,0.0,0.25807853333333336,155.66666666666666,-0.057518840249999904
10.0,77.5,20.100975000000002,684.025,11.5,2.5,98.5,2.3225,2.0,2.0,0.0,0.0,4.0,0.0,2.5,0.0,0.0,2.5,18.216875,3.41175,0.0,202.25,-1.3672727788983323
37.6,60.4,89.61655999999999,684.0519999999999,10.8,4.2,134.4,2.252,2.0,2.4,2.0,1.6,8.0,0.0,1.2,0.0,4.0,5.2,24.51866666666,0.09280000000000001,0.0,112.8,-3.1646301625
41.333333333333336,62.333333333333336,98.41566666666665,662.6666666666666,11.333333333333334,4.666666666666667,151.66666666666666,1.9966666666666664,2.0,2.6666666666666665,6.666666666666667,0.0,11.333333333333334,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,38.47666666666667,0.5326666666666667,0.0,85.66666666666667,-1.3936076582291672
50.5,56.5,121.3885,697.455,8.0,5.0,154.5,1.5350000000000001,2.0,0.5,5.0,7.0,14.5,0.0,2.5,0.0,0.0,2.5,26.48875,0.0,0.0,144.5,-0.5182743533333332
32.0,79.0,72.79724999999999,662.1700000000001,14.0,4.0,123.5,2.2024999999999997,1.75,2.25,10.0,0.0,14.0,0.25,2.25,0.0,0.0,2.5,20.441875000000003,0.3995,0.0,79.25,-0.4778640411718751
19.25,56.0,42.642861249999996,673.775,9.75,3.25,119.0,2.145,2.0,1.5,1.25,0.0,4.75,0.0,1.5,1.25,0.0,2.75,23.563771551724997,3.2185,7.753017241375e-05,207.5,-0.8640540552704596
23.25,52.5,51.2701,696.8775,9.25,3.5,124.0,1.6275,1.75,0.5,7.0,0.0,9.25,0.25,2.5,0.5,0.0,3.25,16.157083333324998,0.0,0.148848675,145.5,-0.38172997916666684
53.75,65.0,127.92824999999999,764.8125,10.5,5.25,153.75,1.645,2.0,0.75,7.5,3.0,13.25,0.0,3.75,0.0,0.5,4.25,25.841250000000002,0.0,0.0,152.75,-0.3766642724999998
22.75,55.75,49.3662,757.5450000000001,9.25,3.75,147.5,1.88,1.75,2.0,0.5,0.0,4.25,0.25,1.0,2.0,0.0,3.25,39.746562499999996,1.101,5.633333333325e-06,140.75,-1.6008893809375007
27.0,48.0,59.8425,719.1800000000001,9.0,4.0,150.0,1.7650000000000001,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,40.0084375,1.101,0.0,147.5,-2.475297229895834
19.333333333333332,75.66666666666667,40.213641333333335,787.5333333333333,13.333333333333334,3.3333333333333335,112.66666666666667,2.0966666666666667,2.0,2.0,2.6666666666666665,0.0,6.666666666666667,0.0,2.0,0.6666666666666666,0.0,2.6666666666666665,18.4868253968,1.0833333333333333,0.19846490000000003,76.33333333333333,-0.37171180488095246
48.0,80.0,116.2097845,754.4649999999999,14.0,4.5,119.0,2.85,1.5,2.5,5.0,7.0,16.0,0.5,0.5,0.0,0.0,1.0,20.59875,1.2465,0.0,144.5,-0.51246799288
11.333333333333334,57.333333333333336,23.03425,776.7433333333332,10.666666666666666,2.6666666666666665,113.33333333333333,2.4183333333333334,1.6666666666666667,2.3333333333333335,0.0,0.0,4.0,0.3333333333333333,1.6666666666666667,0.0,0.0,2.0,29.861388888899995,0.7493333333333334,0.0,114.66666666666667,-2.1250380095416666
30.0,69.0,68.358,758.61,7.0,4.0,142.5,1.5,2.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,21.192500000000003,0.0,0.0,194.0,-0.10896628666666668
77.5,69.75,192.9853,751.55,12.0,6.0,160.75,1.8037500000000002,2.0,2.25,7.5,11.75,23.5,0.0,2.25,0.0,2.25,4.5,33.173125,0.0,0.0,57.5,-0.42496197187499973
71.75,41.0,178.95,710.41,7.25,6.0,168.5,1.5125,2.0,0.0,5.25,7.0,14.25,0.0,0.0,2.25,0.0,2.25,37.304418103450004,0.0,0.0,195.5,-0.5273641047916668
59.5,60.25,146.99625,769.16,7.25,5.25,149.25,1.6325,2.0,0.0,5.0,9.5,16.5,0.0,0.0,0.0,1.0,1.0,26.15129310345,0.0,0.0,180.0,-0.4547828933333333
22.666666666666668,78.0,52.202933333333334,767.8133333333334,13.666666666666666,3.0,91.33333333333333,2.9616666666666664,2.0,2.6666666666666665,2.3333333333333335,2.3333333333333335,9.333333333333334,0.0,1.3333333333333333,1.0,0.0,2.3333333333333335,11.071666666666667,0.0,0.0,78.5,-2.050901620833333
62.0,49.75,153.77636297499998,767.4775,9.0,5.75,183.75,1.5225,1.75,2.0,5.25,0.0,9.0,0.25,1.0,2.25,0.0,3.5,57.45104166665,0.232,0.0,189.5,-1.176739507607759
30.8,83.8,69.723556,720.44,14.4,3.8,118.0,2.784,1.8,3.8,6.8,0.0,12.4,0.2,1.0,1.2,0.0,2.4,23.145000000000003,0.8742000000000001,0.0,86.6,-1.4982675937500005
49.8,57.8,125.166244,769.1759999999999,10.2,4.6,134.6,2.178,2.0,1.8,2.4,1.2,7.4,0.0,1.8,3.6,4.4,9.8,20.2295,2.5748,0.0,136.0,-1.358064517951999
50.25,78.75,122.49142499999999,736.25,13.5,4.75,133.5,2.0862499999999997,2.0,2.375,9.125,5.25,18.75,0.0,2.875,0.875,0.0,3.75,24.677500000000002,0.3995,0.0,108.375,-0.5499784686718754
36.0,48.0,84.939616,755.15,9.0,4.5,157.0,1.645,2.0,1.5,0.5,0.0,4.0,0.0,1.5,4.5,0.0,6.0,29.733869047600002,0.8125,0.0,98.0,-1.5682741317857145
47.4,67.8,112.91207238,729.028,11.4,5.0,162.8,2.08,1.8,3.0,6.6,0.0,11.4,0.2,0.6,1.4,0.0,2.2,51.56400000000001,0.6372,0.0,130.0,-0.9157097515862069
29.714285714285715,68.0,64.69892857142857,772.5600000000001,11.714285714285714,4.0,122.71428571428571,1.662857142857143,2.0,0.0,9.714285714285714,0.0,11.714285714285714,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,13.729285714285714,0.0,0.15076162857142858,196.5,-0.03113086392857158
35.57142857142857,65.85714285714286,81.78264499999999,718.5071428571429,11.0,4.285714285714286,132.57142857142858,1.737142857142857,2.0,0.7142857142857143,8.142857142857142,1.5714285714285714,12.428571428571429,0.0,3.5714285714285716,0.42857142857142855,0.42857142857142855,4.428571428571429,19.323690476185714,0.0,0.22121017142857144,101.14285714285714,-0.45964882500000065
25.666666666666668,78.16666666666667,60.04143333333332,751.4033333333333,13.666666666666666,3.1666666666666665,95.0,2.9683333333333333,2.0,2.6666666666666665,2.3333333333333335,2.3333333333333335,9.333333333333334,0.0,1.3333333333333333,1.0,0.0,2.3333333333333335,11.994166666666667,0.0,0.0,78.5,-1.9905068633333325
73.0,51.0,181.1485,726.41,7.5,6.0,162.25,1.6075,2.0,0.0,5.0,12.0,19.0,0.0,0.0,0.0,2.0,2.0,29.45629310345,0.0,0.0,180.75,-0.5750810375
34.4,62.0,79.38300000000001,771.016,10.8,4.2,142.2,2.016,2.0,2.4,0.0,2.4,6.8,0.0,1.2,0.0,3.2,4.4,28.764125,1.3212,0.0,108.4,-2.4639340312083333
23.0,22.5,50.478750000000005,778.36,4.5,3.75,155.5,1.19,1.75,0.25,2.5,0.0,4.5,0.25,1.25,0.0,0.0,1.5,29.098333333325,0.0,0.0,204.5,-0.3042984141666669
70.0,65.25,173.55790000000002,710.0550000000001,10.25,5.75,155.25,1.5474999999999999,2.0,0.5,7.5,10.5,20.5,0.0,2.5,0.0,0.0,2.5,26.85875,0.0,0.0,201.75,-0.28299913416666667
34.25,52.5,81.84025,781.6725,9.0,4.0,140.0,1.825,1.75,2.0,5.0,2.5,11.25,0.25,1.0,0.0,1.0,2.25,24.918333333325002,0.3995,0.0,112.75,-1.6936900778385415
34.5,41.0,77.44800000000001,772.375,7.5,4.5,159.0,1.3900000000000001,2.0,0.5,5.0,0.0,7.5,0.0,2.5,0.0,0.0,2.5,31.015,0.0,0.0,182.0,-0.4726261475000002
21.75,45.875,46.235053,714.6875,8.25,3.75,152.375,1.5675,1.25,0.75,3.75,0.0,5.75,0.75,0.75,0.0,0.0,1.5,37.2088095238125,0.40625,0.0,170.75,-0.328985417017857
25.2,81.0,55.051,840.906,14.4,3.6,114.8,2.3899999999999997,1.6,2.8,4.0,0.0,8.4,0.0,2.0,0.0,0.0,2.0,22.955125,1.3978,0.0,132.0,-0.7498378998749999
22.5,77.0,48.95669650000001,797.225,13.5,3.5,115.75,2.2125,1.75,2.25,2.0,0.0,6.0,0.25,2.25,0.5,0.0,3.0,20.3376785714,1.21875,0.0,57.75,-0.5841098114285712
29.666666666666668,34.333333333333336,71.54555333333333,819.2716666666665,6.0,3.6666666666666665,142.33333333333334,1.3783333333333332,1.5,1.0,3.3333333333333335,1.8333333333333333,7.666666666666667,0.5,1.0,0.0,0.5,2.0,23.938888888866668,0.0,0.0,202.16666666666666,-0.8080501516666665
46.8,42.6,110.70806999999999,819.3100000000001,7.6,5.0,163.4,1.722,2.0,1.0,2.0,1.8,6.8,0.0,1.4,0.0,6.6,8.0,28.077999999999996,0.0,0.0,146.6,-1.52421070125
51.25,57.75,120.55825,788.915,9.75,5.25,157.75,1.5562500000000001,2.0,0.0,7.5,1.25,10.75,0.0,0.0,0.0,2.25,2.25,23.081875,0.0,0.0,194.0,-0.3162277393749999
54.0,46.0,127.86282499999999,816.875,8.0,5.5,172.5,1.455,2.0,0.5,5.0,1.5,9.0,0.0,2.5,0.0,5.5,8.0,29.9675,0.0,0.0,166.5,-0.48759614750000013
29.75,78.875,67.18147024999999,795.82625,14.0,3.875,122.875,2.2612499999999995,1.625,2.375,8.75,0.0,12.75,0.375,1.375,0.0,0.0,1.75,19.9325297619,0.602625,0.0,91.625,-0.13976904536830315
46.666666666666664,56.0,109.444,830.5866666666666,9.666666666666666,5.0,154.0,1.5833333333333333,2.0,0.6666666666666666,6.666666666666667,1.3333333333333333,10.666666666666666,0.0,1.3333333333333333,0.0,3.3333333333333335,4.666666666666667,27.35166666666667,0.0,0.0,176.33333333333334,-0.6496405008333337
27.333333333333332,73.66666666666667,62.92605666666666,796.9666666666667,12.0,3.6666666666666665,123.33333333333333,2.4133333333333336,2.0,2.6666666666666665,4.0,0.0,8.666666666666666,0.0,1.3333333333333333,2.6666666666666665,0.0,4.0,24.824583333333333,2.4996666666666667,7.5111111111e-06,150.66666666666666,-1.2790114357933327
38.666666666666664,49.0,89.36233333333332,795.1199999999999,8.666666666666666,4.666666666666667,153.0,1.3966666666666665,2.0,0.0,6.666666666666667,0.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,30.503333333333334,0.0,0.0,205.66666666666666,-0.19532745833333345
49.25,55.5,119.03175,858.61,7.25,5.0,161.0,1.4475,2.0,0.0,5.25,0.0,7.25,0.0,0.0,2.25,0.0,2.25,26.598125000000003,0.0,0.0,201.75,-0.2737129939583334
33.333333333333336,52.0,75.48732066666666,867.4100000000002,9.333333333333334,4.333333333333333,149.0,1.6900000000000002,1.6666666666666667,1.0,3.3333333333333335,0.0,6.0,0.3333333333333333,1.0,0.0,0.0,1.3333333333333333,31.0434126984,0.5416666666666666,0.0,150.66666666666666,-0.7524151695238093
70.5,50.5,174.5482,807.7,9.0,6.0,176.0,1.57,2.0,1.5,5.5,7.5,16.5,0.0,1.5,4.5,6.5,12.5,35.095,0.0,0.0,103.0,-0.8148162174999998
25.8,61.2,56.834140000000005,822.5600000000001,11.4,3.8,137.2,2.384,2.0,3.0,0.4,0.0,5.4,0.0,0.6,3.6,0.0,4.2,27.6445,1.4957999999999998,0.0,116.0,-2.206413741289334
33.5,65.75,78.36730299999999,791.9300000000001,12.0,4.0,131.25,2.035,2.0,2.25,2.75,3.5,10.5,0.0,2.25,2.25,0.0,4.5,25.1796875,1.101,1.5875e-06,132.0,-1.6995875278125006
28.166666666666668,70.5,67.03258,849.1999999999999,12.0,3.3333333333333335,105.0,2.7433333333333336,2.0,2.6666666666666665,0.6666666666666666,3.5,8.833333333333334,0.0,1.3333333333333333,2.6666666666666665,1.1666666666666667,5.166666666666667,14.431666666666667,0.0,0.0,78.5,-3.7047019225000013
60.5,67.25,149.2545,799.5174999999999,12.0,5.5,158.25,1.77,2.0,2.25,7.75,0.0,12.0,0.0,2.25,2.25,0.0,4.5,34.57479166665,0.232,0.0,167.0,-0.9786588031249996
19.666666666666668,77.33333333333333,40.57738733333333,811.2199999999999,13.666666666666666,3.3333333333333335,112.0,2.2266666666666666,2.0,2.3333333333333335,2.6666666666666665,0.0,7.0,0.0,1.6666666666666667,0.6666666666666666,0.0,2.3333333333333335,19.5590376984,1.2756666666666667,0.19846490000000003,99.0,-0.5745320147321434
29.0,62.166666666666664,64.61224198333333,858.6033333333334,11.0,4.0,141.66666666666666,1.9416666666666664,1.3333333333333333,1.3333333333333333,5.0,0.0,7.666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.0,1.3333333333333333,33.424791666666664,0.734,0.0,174.0,-0.7623794956968398
20.0,44.55555555555556,43.86986666666667,802.0222222222222,8.0,3.3333333333333335,129.22222222222223,1.9400000000000002,2.0,1.3333333333333333,0.2222222222222222,1.5555555555555556,5.111111111111111,0.0,1.3333333333333333,0.8888888888888888,0.0,2.2222222222222223,25.817222222222224,2.860888888888889,0.0,207.77777777777777,-1.3376857588355549
45.5,83.5,107.91372750000001,835.8875,14.0,4.75,142.5,2.4025,2.0,3.75,8.25,0.0,14.0,0.0,0.75,1.75,0.0,2.5,35.51375,0.7965,0.0,105.25,-0.3783035824999996
32.0,79.5,71.725,811.785,14.0,4.0,126.0,2.4299999999999997,1.5,2.5,10.0,0.0,14.0,0.5,0.5,0.0,0.0,1.0,20.275,0.7285,0.0,144.5,-0.25016798500000004
42.5,66.25,101.81480299999998,844.75,12.0,4.5,138.75,2.02,2.0,2.25,7.75,3.5,15.5,0.0,2.25,2.25,0.0,4.5,25.24625,0.3995,1.5875e-06,104.0,-1.2530097274218748
31.071428571428573,68.28571428571429,68.06039285714284,802.9885714285714,11.785714285714286,4.071428571428571,123.42857142857143,1.695,1.9285714285714286,0.0,9.857142857142858,0.0,11.785714285714286,0.07142857142857142,0.0,0.14285714285714285,0.0,0.21428571428571427,13.937142857142858,0.0,0.0,196.21428571428572,-0.13215112035714302
75.75,58.75,189.422825,840.4025,8.25,6.0,166.25,1.6175000000000002,2.0,0.75,5.0,14.0,21.75,0.0,2.25,0.0,0.0,2.25,30.814999999999998,0.0,0.0,217.25,-0.5350292933333329
17.25,71.75,36.885225,911.8425,12.25,3.0,100.75,2.61,1.5,2.0,3.75,0.0,7.25,0.5,1.0,1.25,0.0,2.75,10.1175,0.0,0.0,119.5,-1.7956041781249992
33.5,67.25,75.518845,914.6825,11.0,4.25,132.5,1.7574999999999998,1.75,0.75,8.5,0.0,11.0,0.25,3.75,1.5,0.0,5.5,18.688125,0.0,0.0,105.25,-0.30847004499999997
70.75,48.0,175.00856249999998,925.75,8.0,6.0,172.75,1.385,2.0,0.5,5.0,9.25,16.75,0.0,2.5,0.0,4.75,7.25,30.68125,0.0,0.0,187.0,-0.3891037770833332
38.76923076923077,53.46153846153846,89.27584615384616,912.0907692307693,9.692307692307692,4.615384615384615,153.69230769230768,1.6046153846153846,2.0,1.5384615384615385,6.153846153846154,0.0,9.692307692307692,0.0,2.1538461538461537,0.0,0.0,2.1538461538461537,32.825384615384614,0.0,0.0,184.53846153846155,-0.7487101019230769
55.0,40.8,133.81926140000002,937.0099999999999,7.0,5.2,162.8,1.8519999999999999,1.0,0.0,6.0,8.4,15.4,1.0,0.0,0.0,0.0,1.0,39.26266666668,0.0,0.0,226.6,-0.3383089351999999
30.0,31.333333333333332,66.28866666666666,911.6933333333333,6.0,4.333333333333333,163.66666666666666,1.32,2.0,0.6666666666666666,3.3333333333333335,0.0,6.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,36.275,0.0,0.0,197.0,-0.6571195550000001
46.4,59.6,108.15527999999999,906.0040000000001,10.4,5.0,152.6,1.746,1.6,0.8,8.0,0.0,10.4,0.4,1.6,0.0,0.0,2.0,30.691999999999997,0.0,0.0,191.4,-0.35819901666666676
63.0,48.25,152.325,871.35,8.0,5.75,167.25,1.5675,2.0,0.5,5.0,6.0,13.5,0.0,1.0,0.0,4.5,5.5,31.551896551725,0.0,0.0,173.75,-0.6044075937499995
30.8,50.8,69.77286,898.384,9.2,4.2,157.8,1.58,1.6,1.6,4.0,0.0,7.2,0.4,2.0,0.0,0.0,2.4,49.247,0.15460000000000002,0.0,203.4,-0.44075336099999946
28.2,59.4,62.98036838,922.8620000000001,10.2,4.0,141.2,1.9420000000000002,1.8,1.6,2.8,0.0,6.2,0.2,0.8,1.2,0.0,2.2,37.565749999999994,0.8808,0.61938848,151.4,-0.871400690836208
31.75,50.0,72.01435000000001,904.0575,8.75,4.0,135.0,1.6225,1.25,0.0,7.5,0.0,8.75,0.75,0.0,0.0,0.0,0.75,15.803333333325,0.0,0.0,218.25,-0.19384650708333329
39.6,61.2,91.5444,932.2479999999999,10.8,4.6,144.6,1.67,2.0,0.8,8.0,0.0,10.8,0.0,1.6,0.0,0.0,1.6,27.845999999999997,0.1532,0.0,212.6,-0.3202637453333331
8.4,61.0,17.2231528,872.22,7.2,2.4,102.0,2.044,2.0,1.2,0.0,0.0,3.2,0.0,1.2,0.0,0.0,1.2,16.6175,2.5748,0.0,200.2,-1.259684480952
27.25,50.25,61.030249999999995,916.775,8.75,3.75,127.75,1.6199999999999999,1.25,0.0,7.5,0.0,8.75,0.25,0.0,0.0,0.0,0.25,14.730833333324998,0.0,0.0,210.5,-0.4666395141666664
37.5,58.5,90.63284999999999,916.525,9.0,4.0,130.0,2.14,2.0,1.5,0.0,6.0,9.5,0.0,1.5,0.0,1.0,2.5,22.676875000000003,3.2185,0.0,194.0,-1.9686146411899994
24.6,59.2,53.49283799999999,925.0360000000001,10.2,3.8,136.4,1.948,1.8,1.6,2.8,0.0,6.2,0.2,0.8,1.2,0.0,2.2,32.557249999999996,0.8808,0.61938848,151.4,-0.8782696027500009
28.333333333333332,51.666666666666664,66.36799666666667,929.8583333333332,9.0,3.6666666666666665,128.83333333333334,2.086666666666667,2.0,1.5,0.5,2.3333333333333335,6.333333333333333,0.0,1.5,1.1666666666666667,0.0,2.6666666666666665,28.48104166666667,3.2185,0.0,210.16666666666666,-1.3320176421622218
50.0,64.33333333333333,125.21248666666666,933.4866666666667,11.666666666666666,4.666666666666667,136.66666666666666,2.28,2.0,2.6666666666666665,4.0,0.0,8.666666666666666,0.0,1.3333333333333333,2.6666666666666665,0.0,4.0,25.412777777766664,0.15466666666666667,0.0,129.66666666666666,-2.8592940754166682
31.666666666666668,78.66666666666667,72.28439833333333,918.6666666666666,13.666666666666666,4.0,122.0,2.3266666666666667,2.0,2.6666666666666665,9.0,0.0,13.666666666666666,0.0,1.3333333333333333,1.0,0.0,2.3333333333333335,20.695,0.5326666666666667,0.5161570666666667,74.0,-0.2955744748958331
44.25,51.0,106.71175,920.8825,8.75,4.5,138.0,1.6599999999999997,1.5,0.0,7.25,3.5,12.25,0.5,0.0,0.25,0.0,0.75,17.650833333325,0.0,0.0,210.5,-0.4363526691666664
54.25,45.75,128.92825,902.9925000000001,7.75,5.5,172.0,1.4375,2.0,0.25,5.0,2.0,9.25,0.0,1.25,0.0,5.0,6.25,28.343750000000004,0.0,0.0,180.25,-0.4162626700000005
21.0,67.83333333333333,48.31689866666667,887.1999999999999,12.0,3.0,100.66666666666667,2.77,2.0,2.6666666666666665,0.6666666666666666,2.3333333333333335,7.666666666666667,0.0,1.3333333333333333,2.6666666666666665,0.0,4.0,12.795833333333334,0.0,1.0583333333333333e-06,78.5,-3.663437478333332
45.5,55.0,105.919,934.3875,9.5,5.0,154.5,1.6775,1.5,0.5,7.5,0.0,9.5,0.0,2.5,0.0,0.0,2.5,29.29,0.0,0.0,182.0,-0.5976369466666664
30.428571428571427,72.85714285714286,68.33565499999999,1012.9828571428571,12.428571428571429,4.0,123.71428571428571,2.1028571428571428,2.0,1.7142857142857142,5.857142857142857,0.0,9.571428571428571,0.0,1.7142857142857142,1.2857142857142858,0.0,3.0,21.268392857142857,0.6291428571428571,0.6636305142857143,143.42857142857142,-0.5447933887499994
49.0,55.0,116.1995,1003.975,9.5,5.0,149.0,1.71,1.75,0.5,7.25,3.5,13.0,0.25,2.5,0.25,0.0,3.0,25.3275,0.0,0.0,182.0,-0.6888339325000001
22.444444444444443,72.33333333333333,47.81233333333333,991.7244444444445,12.444444444444445,3.5555555555555554,123.11111111111111,2.1622222222222223,1.5555555555555556,1.7777777777777777,4.666666666666667,0.0,8.0,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.0,2.2222222222222223,18.235277777777778,0.9786666666666667,2.5037037037e-06,152.66666666666666,-0.9017113269444452
51.5,66.75,126.13480299999999,959.0799999999999,12.0,5.0,147.75,1.7950000000000002,2.0,2.25,7.75,3.5,15.5,0.0,2.25,2.25,0.0,4.5,29.667916666649997,0.232,1.5875e-06,173.0,-0.9208418187500005
36.666666666666664,72.66666666666667,82.60046666666666,952.7400000000001,12.666666666666666,4.333333333333333,131.66666666666666,2.1466666666666665,1.3333333333333333,1.3333333333333333,6.666666666666667,0.0,9.333333333333334,0.6666666666666666,0.6666666666666666,0.0,0.0,1.3333333333333333,19.482291666666665,0.734,0.0,173.33333333333334,-0.27618314493055607
40.5,58.5,95.495175,1008.6800000000001,9.5,4.5,149.5,1.895,2.0,2.0,0.0,4.5,8.5,0.0,1.0,0.0,2.5,3.5,28.76177083335,1.101,0.0,132.0,-2.3384475065625
24.5,53.5,57.987762319999995,946.7425,9.0,3.25,119.5,2.1275,1.75,1.5,0.75,3.5,7.5,0.25,1.5,1.75,0.0,3.5,19.225208333325,3.2185,0.0,211.5,-1.0951388724399997
22.0,40.42857142857143,46.593514285714285,956.4,7.714285714285714,3.7142857142857144,144.0,1.6857142857142855,2.0,1.4285714285714286,2.857142857142857,0.0,6.285714285714286,0.0,1.1428571428571428,0.0,0.0,1.1428571428571428,29.219285714285714,0.0,0.0,177.71428571428572,-1.8186134130357143
5.2,48.6,10.78122,971.296,9.2,2.0,94.8,2.118,1.6,1.6,0.0,0.0,3.2,0.4,2.0,0.0,0.0,2.4,13.67283333332,3.474,0.0,208.0,-0.848529131618666
56.5,51.0,136.034,1007.875,8.0,5.5,169.0,1.49,2.0,0.5,5.5,3.5,11.5,0.0,2.5,4.5,3.5,10.5,28.155,0.0,0.0,166.5,-0.4848400799999997
